Chromophore_name,Chromophore_smiles,Solvent_name,Solvent_smiles,Abs,FWHM_Abs,log_extinc,Emi,FWHM_Emi,PLQY,lifetime,HOMO,HOMO_Method,LUMO,LUMO_Method,Optical_bandgap,glob_0,glob_1,glob_2,glob_3,1,2,glob_6,3,4,5,6,location combo,subgroup number
CMCO-F,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(F)cc4)cc3)c(=O)oc2c1,MeCN,CC#N,421.0,,4.271841607,,,,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-F,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(F)cc4)cc3)c(=O)oc2c1,DMF,CN(C)C=O,429.0,,4.292256071,,,,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-F,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(F)cc4)cc3)c(=O)oc2c1,CMCO-F,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(F)cc4)cc3)c(=O)oc2c1,,,,561.0,,0.023,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CH3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C)cc4)cc3)c(=O)oc2c1,benzene,c1ccccc1,418.0,,4.571708832,488.0,,0.38,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CH3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C)cc4)cc3)c(=O)oc2c1,dcm,ClCCl,424.0,,4.596597096,539.0,,0.34,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CH3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C)cc4)cc3)c(=O)oc2c1,THF,C1CCOC1,420.0,,4.557507202,513.0,,0.44,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CH3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C)cc4)cc3)c(=O)oc2c1,EA,CCOC(C)=O,414.0,,4.57634135,506.0,,0.33,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CH3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C)cc4)cc3)c(=O)oc2c1,EtOH,CCO,424.0,,4.545307116,492.0,,0.15,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CH3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C)cc4)cc3)c(=O)oc2c1,MeCN,CC#N,422.0,,4.5774918,498.0,,0.01,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CH3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C)cc4)cc3)c(=O)oc2c1,DMF,CN(C)C=O,429.0,,4.555094449,493.0,,0.02,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CH3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C)cc4)cc3)c(=O)oc2c1,CMCO-CH3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C)cc4)cc3)c(=O)oc2c1,,,,549.0,,0.049,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CF3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C(F)(F)F)cc4)cc3)c(=O)oc2c1,benzene,c1ccccc1,424.0,,4.5132176,505.0,,0.3,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CF3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C(F)(F)F)cc4)cc3)c(=O)oc2c1,dcm,ClCCl,428.0,,4.547774705,595.0,,0.04,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CF3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C(F)(F)F)cc4)cc3)c(=O)oc2c1,THF,C1CCOC1,424.0,,4.542825427,567.0,,0.04,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CF3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C(F)(F)F)cc4)cc3)c(=O)oc2c1,EA,CCOC(C)=O,419.0,,4.57863921,535.0,,0.05,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CF3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C(F)(F)F)cc4)cc3)c(=O)oc2c1,EtOH,CCO,428.0,,4.567026366,500.0,,0.01,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CF3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C(F)(F)F)cc4)cc3)c(=O)oc2c1,MeCN,CC#N,424.0,,4.591064607,500.0,,0.01,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CF3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C(F)(F)F)cc4)cc3)c(=O)oc2c1,DMF,CN(C)C=O,433.0,,4.562292864,501.0,,0.01,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
CMCO-CF3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C(F)(F)F)cc4)cc3)c(=O)oc2c1,CMCO-CF3,CCN(CC)c1ccc2cc(-c3ccc(C(=O)C=Cc4ccc(C(F)(F)F)cc4)cc3)c(=O)oc2c1,,,,549.0,,0.041,,,,,,,,,,,*c1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)cc1,,,,,*N(CC)CC,,"[1, 5]",2
L-cp,O=C(O)C1CCCN1c1ccc2c(C(F)(F)F)cc(=O)oc2c1,methanol,CO,392.0,,,,,,,,,,,,,,,,,*C(F)(F)F,,,,*N1CCCC1C(=O)O,,"[2, 5]",2
C1,CCN(CC)c1ccc2cc(C(=O)/C=C/c3ccc(N(C)C)cc3)c(=O)oc2c1,chloroform,ClC(Cl)Cl,472.0,,,564.0,,,,,,,,,,,,,*C(=O)C=Cc1ccc(N(C)C)cc1,,,,,*N(CC)CC,,"[1, 5]",2
C1,CCN(CC)c1ccc2cc(C(=O)/C=C/c3ccc(N(C)C)cc3)c(=O)oc2c1,c1,CCN(CC)c1ccc2cc(C(=O)/C=C/c3ccc(N(C)C)cc3)c(=O)oc2c1,485.0,,,588.0,,,,,,,,,,,,,*C(=O)C=Cc1ccc(N(C)C)cc1,,,,,*N(CC)CC,,"[1, 5]",2
1b,CCN(CC)c1ccc2c(COC(C)=S)cc(=O)oc2c1,DMSO,CS(C)=O,384.0,,,,,,,,,,,,,,,,,*COC(C)=S,,,,*N(CC)CC,,"[2, 5]",2
c152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,cyclohexane,C1CCCCC1,,,,426.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
c152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,acetonitrile,CC#N,,,,502.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
c152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,methanol,CO,,,,515.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
22,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,ethanol,CCO,397.0,,,,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,cyclohexane,C1CCCCC1,,,,426.0,,0.97,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,acetonitrile,CC#N,,,,502.0,,0.23,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,methanol,CO,,,,515.0,,0.09,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,hexane,CCCCCC,371.0,,,426.0,,1.0,3.48,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,2-methyl pentane,CCCC(C)C,370.0,,,424.0,,1.0,3.53,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,3-methyl pentane,CCC(C)CC,370.0,,,425.0,,0.98,3.52,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,cyclohexane,C1CCCCC1,372.0,,,427.0,,0.97,3.51,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,methyl cyclohexane,CC1CCCCC1,373.0,,,427.0,,1.0,3.52,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,ethyl acetate,CCOC(C)=O,387.0,,,483.0,,0.71,4.7,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,octanol,CCCCCCCCO,394.0,,,500.0,,0.48,3.86,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,hexanol,CCCCCCO,397.0,,,504.0,,0.42,3.59,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,butanol,CCCCO,395.0,,,507.0,,0.29,2.89,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,2-propanol,CC(C)O,396.0,,,504.0,,0.28,2.79,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,acetone,CC(C)=O,391.0,,,498.0,,0.3,2.49,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,ethanol,CCO,396.0,,,509.0,,0.19,1.63,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,acetonitrile,CC#N,393.0,,,504.0,,0.22,1.92,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,methanol,CO,398.0,,,513.0,,0.09,0.88,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,AN,Nc1ccccc1,410.0,,,503.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,MAN,CNc1ccccc1,405.0,,,468.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,EAN,CCNc1ccccc1,403.0,,,466.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,nPAN,CCCNc1ccccc1,402.0,,,465.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,iPAN,CC(C)Nc1ccccc1,400.0,,,466.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,DMA,CN(C)c1ccccc1,396.0,,,446.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,DEA,CCN(CC)c1ccccc1,396.0,,,451.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,DPA,CCCN(CCC)c1ccccc1,392.0,,,460.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,n-heptane,CCCCCCC,371.0,,,425.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,water,O,400.0,,,527.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,formamide,NC=O,406.0,,,516.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,methanol,CO,396.0,,,510.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
C152,CN(C)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,acetonitrile,CC#N,392.0,,,497.0,,,,,,,,,,,,,,*C(F)(F)F,,,,*N(C)C,,"[2, 5]",2
cum ligand,CC(=O)c1c(O)c2ccccc2oc1=O,cum ligand,CC(=O)c1c(O)c2ccccc2oc1=O,360.0,,,407.0,,,,,,,,,,,,,*C(C)=O,*O,,,,,,"[1, 2]",2
cum ligand,CC(=O)c1c(O)c2ccccc2oc1=O,EtOH,CCO,322.0,,,383.0,,,,,,,,,,,,,*C(C)=O,*O,,,,,,"[1, 2]",2
cum ligand,CC(=O)c1c(O)c2ccccc2oc1=O,THF,C1CCOC1,367.0,,,380.0,,,,,,,,,,,,,*C(C)=O,*O,,,,,,"[1, 2]",2
3,CCNc1ccc2c(C)cc(=O)oc2c1,methanol,CO,363.0,,,,,,,,,,,,,,,,,*C,,,,*NCC,,"[2, 5]",2
14,Nc1ccc2cc(-c3ccccc3)c(=O)oc2c1,ethanol,CCO,378.0,,,,,,,,,,,,,,,,*c1ccccc1,,,,,*N,,"[1, 5]",2
28,CCOC(=O)c1cc2ccc(N(C)C)cc2oc1=O,ethanol,CCO,412.0,,,,,,,,,,,,,,,,*C(=O)OCC,,,,,*N(C)C,,"[1, 5]",2
30,CCCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1,ethanol,CCO,413.0,,,,,,,,,,,,,,,,*c1nc2ccccc2n1C,,,,,*N(CC)CCC,,"[1, 5]",2
"6-(N,N-diethylamino)-1,2,3,4-tetrahydroxanthylium 3h",CCN(CC)c1ccc2cc(C=C3CCCc4c3[o+]c3cc(N(CC)CC)ccc3c4-c3ccccc3C(=O)O)c(=O)oc2c1,dichloromethane,ClCCl,678.0,3304.096247476755,4.5910646070265,797.0,1604.460975368249,0.07,0.36,,,,,,,,,,*C=C1CCCc2c1[o+]c1cc(N(CC)CC)ccc1c2-c1ccccc1C(=O)O,,,,,*N(CC)CC,,"[1, 5]",2
CSA5,CCN(CC)c1ccc2cc(C=C3CCCc4c3[o+]c3cc(N(CC)CC)ccc3c4-c3ccccc3C(=O)O)c(=O)oc2c1,methanol,CO,630.0,,,807.0,,0.024,,,,,,,,,,,*C=C1CCCc2c1[o+]c1cc(N(CC)CC)ccc1c2-c1ccccc1C(=O)O,,,,,*N(CC)CC,,"[1, 5]",2
3H,CCN(CC)c1ccc2cc(C=C3CCCc4c3[o+]c3cc(N(CC)CC)ccc3c4-c3ccccc3C(=O)O)c(=O)oc2c1,chloroform,ClC(Cl)Cl,678.0,,3.9,797.0,,0.07,,,,,,,,,,,*C=C1CCCc2c1[o+]c1cc(N(CC)CC)ccc1c2-c1ccccc1C(=O)O,,,,,*N(CC)CC,,"[1, 5]",2
9a,CCCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4cc(C)ccc34)ccc21,chloroform,ClC(Cl)Cl,424.0,,,632.0,,0.21,,,,,,,,,,,,*C=Cc1ccc2c(c1)Sc1ccccc1N2CCCC,,,,*C,,"[2, 5]",2
9b,CCCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4ccc(C)cc34)ccc21,chloroform,ClC(Cl)Cl,423.0,,,635.0,2492.893117269656,0.7,,,,,,,,,,,,*C=Cc1ccc2c(c1)Sc1ccccc1N2CCCC,,,*C,,,"[2, 4]",2
9c,CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4ccccc34)ccc21,chloroform,ClC(Cl)Cl,424.0,,,618.0,2542.68150360096,0.5,,,,,,,,,,,,*C=Cc1ccc2c(c1)Sc1ccccc1N2CCC,,,,,,[2],1
9d,CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4cc(C)ccc34)ccc21,chloroform,ClC(Cl)Cl,424.0,,,631.0,2506.7778378326984,0.27,,,,,,,,,,,,*C=Cc1ccc2c(c1)Sc1ccccc1N2CCC,,,,*C,,"[2, 5]",2
9e,CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4cc(O)ccc34)ccc21,chloroform,ClC(Cl)Cl,422.0,,,631.0,2595.592469988318,0.74,,,,,,,,,,,,*C=Cc1ccc2c(c1)Sc1ccccc1N2CCC,,,,*O,,"[2, 5]",2
9f,CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4c(O)c(O)ccc34)ccc21,chloroform,ClC(Cl)Cl,427.0,,,643.0,2541.532666236586,0.37,,,,,,,,,,,,*C=Cc1ccc2c(c1)Sc1ccccc1N2CCC,,,,*O,*O,"[2, 5, 6]",3
9g,CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4cc(NC(=O)OCC)ccc34)ccc21,chloroform,ClC(Cl)Cl,422.0,,,635.0,2568.2849552229727,0.62,,,,,,,,,,,,*C=Cc1ccc2c(c1)Sc1ccccc1N2CCC,,,,*NC(=O)OCC,,"[2, 5]",2
9h,CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4ccc(C)cc34)ccc21,chloroform,ClC(Cl)Cl,423.0,,,637.0,2364.798983180392,0.76,,,,,,,,,,,,*C=Cc1ccc2c(c1)Sc1ccccc1N2CCC,,,*C,,,"[2, 4]",2
9i,CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4cc(C)c(Cl)cc34)ccc21,chloroform,ClC(Cl)Cl,432.0,,,648.0,2503.5643807419583,0.77,,,,,,,,,,,,*C=Cc1ccc2c(c1)Sc1ccccc1N2CCC,,,*Cl,*C,,"[2, 4, 5]",3
15,CCCCCCn1c2ccccc2c2cc(C=Cc3cc(=O)oc4cc(C)ccc34)ccc21,chloroform,ClC(Cl)Cl,393.0,,,504.0,3614.443060888163,0.38,,,,,,,,,,,,*C=Cc1ccc2c(c1)c1ccccc1n2CCCCCC,,,,*C,,"[2, 5]",2
15,CCCCCCn1c2ccccc2c2cc(C=Cc3cc(=O)oc4cc(C)ccc34)ccc21,dimethyl sulfoxide,CS(C)=O,405.0,,,542.0,,,,,,,,,,,,,,*C=Cc1ccc2c(c1)c1ccccc1n2CCCCCC,,,,*C,,"[2, 5]",2
D-Ï€-A-Ï€-D coumarin 5a,CCN(CC)c1ccc2cc(C=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,Toluene,Cc1ccccc1,510.0,3478.6216852832003,4.498310553789601,571.0,3566.839274762133,0.041,1.15,,,,,,,,,,*C=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5a,CCN(CC)c1ccc2cc(C=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,dichloromethane,ClCCl,522.0,3620.148860256115,4.585460729508501,604.0,2847.1272576916763,0.146,3.32,,,,,,,,,,*C=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5a,CCN(CC)c1ccc2cc(C=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,Ethyl acetate,CCOC(C)=O,500.0,4223.835921694204,4.544068044350276,590.0,2620.093718198863,0.125,3.49,,,,,,,,,,*C=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5a,CCN(CC)c1ccc2cc(C=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,acetone,CC(C)=O,514.0,4098.721856188993,4.6020599913279625,614.0,2322.347405505436,0.174,4.49,,,,,,,,,,*C=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5a,CCN(CC)c1ccc2cc(C=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,DMF,CN(C)C=O,528.0,3914.91582930967,4.556302500767287,629.0,2212.377027932544,0.194,4.81,,,,,,,,,,*C=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5a,CCN(CC)c1ccc2cc(C=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,dimethyl sulfoxide,CS(C)=O,534.0,3762.26527346874,4.531478917042255,638.0,2161.1713203813124,0.185,4.66,,,,,,,,,,*C=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5b,CCN(CC)c1ccc2cc(C(Cl)=CC=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,Toluene,Cc1ccccc1,508.0,4176.697703366499,4.6674529528899535,606.0,2530.414724746028,0.091,1.39,,,,,,,,,,*C(Cl)=CC=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5b,CCN(CC)c1ccc2cc(C(Cl)=CC=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,dichloromethane,ClCCl,526.0,4044.374956581032,4.6674529528899535,664.0,2361.6075230310416,0.096,1.82,,,,,,,,,,*C(Cl)=CC=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5b,CCN(CC)c1ccc2cc(C(Cl)=CC=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,Ethyl acetate,CCOC(C)=O,508.0,4728.080787188512,4.607455023214668,654.0,2318.537627169315,0.052,1.14,,,,,,,,,,*C(Cl)=CC=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5b,CCN(CC)c1ccc2cc(C(Cl)=CC=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,acetone,CC(C)=O,518.0,4920.403682184664,4.596597095626461,704.0,2391.596096196534,0.019,0.47,,,,,,,,,,*C(Cl)=CC=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5b,CCN(CC)c1ccc2cc(C(Cl)=CC=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,DMF,CN(C)C=O,532.0,5037.522763282297,4.585460729508501,732.0,2151.8341015071,0.042,0.86,,,,,,,,,,*C(Cl)=CC=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
D-Ï€-A-Ï€-D coumarin 5b,CCN(CC)c1ccc2cc(C(Cl)=CC=CC(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,dimethyl sulfoxide,CS(C)=O,538.0,4868.520109310266,4.6020599913279625,743.0,2063.635851340661,0.018,0.36,,,,,,,,,,*C(Cl)=CC=CC(=C(C#N)C#N)c1ccc2c(c1)c1ccccc1n2CC,,,,,*N(CC)CC,,"[1, 5]",2
C-PI-Bu,CCN(CC)c1ccc2cc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccc(C(C)(C)C)cc3)c(=O)oc2c1,DCM,ClCCl,412.0,,,492.0,,0.97,12.6,5.77,CV,,,2.7,,,,,*c1nc2c3ccccc3c3ccccc3c2n1-c1ccc(C(C)(C)C)cc1,,,,,*N(CC)CC,,"[1, 5]",2
C-PI-Bu,CCN(CC)c1ccc2cc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccc(C(C)(C)C)cc3)c(=O)oc2c1,C-PI-Bu,CCN(CC)c1ccc2cc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccc(C(C)(C)C)cc3)c(=O)oc2c1,,,,535.0,,0.9706,,,,,,,,,,,*c1nc2c3ccccc3c3ccccc3c2n1-c1ccc(C(C)(C)C)cc1,,,,,*N(CC)CC,,"[1, 5]",2
